NO,SEMESTRE,CR APROBADOS,CR INSRITOS,PROMEDIO,CARRERA
5234,8,204,31,89.33,QUIMICA
5235,8,213,27,88.98,QUIMICA
5236,8,200,25,88.63,QUIMICA
5237,8,209,31,88.51,QUIMICA
5238,8,209,31,88.47,QUIMICA
5239,8,209,31,87.44,QUIMICA
5240,8,199,21,87.41,QUIMICA
5241,8,214,26,87.41,QUIMICA
5242,8,225,15,87.37,QUIMICA
5243,8,209,31,87.33,QUIMICA
5244,8,215,25,87.14,QUIMICA
5245,8,214,26,87.11,QUIMICA
5246,8,219,21,86.93,QUIMICA
5247,8,198,32,86.83,QUIMICA
5248,8,214,26,86.48,QUIMICA
5249,8,188,26,86.38,QUIMICA
5250,8,199,26,86.32,QUIMICA
5251,8,215,25,85.84,QUIMICA
5252,8,209,26,85.47,QUIMICA
5253,8,187,32,85.38,QUIMICA
5254,8,189,21,85.38,QUIMICA
5255,8,209,31,85.35,QUIMICA
5256,8,189,21,85.33,QUIMICA
5257,8,209,26,85.3,QUIMICA
5258,8,214,26,84.93,QUIMICA
5259,8,204,31,84.81,QUIMICA
5260,8,203,32,84.81,QUIMICA
5261,8,214,26,84.77,QUIMICA
5262,8,199,31,84.71,QUIMICA
5263,8,188,32,84.59,QUIMICA
5264,8,204,31,84.57,QUIMICA
5265,8,193,21,84.38,QUIMICA
5266,8,194,26,84.3,QUIMICA
5267,8,209,21,84.23,QUIMICA
5268,8,209,31,83.79,QUIMICA
5269,8,182,26,83.55,QUIMICA
5270,8,182,27,83.32,QUIMICA
5271,8,147,30,83.32,QUIMICA
5272,8,209,31,83.23,QUIMICA
5273,8,199,26,83.17,QUIMICA
5274,8,169,29,82.89,QUIMICA
5275,8,172,27,82.89,QUIMICA
5276,8,199,21,82.78,QUIMICA
5277,8,172,32,82.64,QUIMICA
5278,8,184,31,82.58,QUIMICA
5279,8,195,25,82.15,QUIMICA
5280,8,199,21,81.56,QUIMICA
5281,8,118,19,81.08,QUIMICA
5282,8,203,32,80.38,QUIMICA
5283,8,149,25,80.13,QUIMICA
5284,8,129,24,80.07,QUIMICA
5285,7,179,30,94.22,QUIMICA
5286,7,179,30,92.32,QUIMICA
5287,7,173,31,90.11,QUIMICA
5288,7,179,30,88.65,QUIMICA
5289,7,179,30,88.62,QUIMICA
5290,7,179,30,87.84,QUIMICA
5291,7,179,30,87.78,QUIMICA
5292,7,174,26,86.19,QUIMICA
5293,7,156,22,85.3,QUIMICA
5294,7,118,20,85.2,QUIMICA
5295,7,146,23,85.13,QUIMICA
5296,7,148,34,84.58,QUIMICA
5297,7,157,25,84.03,QUIMICA
5298,7,153,26,83.66,QUIMICA
5299,7,124,26,83.65,QUIMICA
5300,7,174,30,83.61,QUIMICA
5301,7,173,30,83.06,QUIMICA
5302,7,151,20,83,QUIMICA
5303,7,151,26,82.94,QUIMICA
5304,7,66,20,82.79,QUIMICA
5305,7,132,16,82.5,QUIMICA
5306,7,167,26,82.29,QUIMICA
5307,7,152,20,82.19,QUIMICA
5308,7,179,30,82.19,QUIMICA
5309,7,145,26,82.1,QUIMICA
5310,7,149,26,81.52,QUIMICA
5311,7,117,20,81.42,QUIMICA
5312,7,158,31,81.15,QUIMICA
5313,7,78,21,80.59,QUIMICA
5314,7,149,25,80.55,QUIMICA
5315,7,163,19,80.24,QUIMICA
5316,7,157,20,80.15,QUIMICA
5317,7,133,26,80,QUIMICA
5318,7,60,10,79.69,QUIMICA
5319,7,139,20,79.14,QUIMICA
5320,7,94,24,77.8,QUIMICA
5321,7,90,29,76.42,QUIMICA
5322,6,149,30,95.06,QUIMICA
5323,6,149,30,94.1,QUIMICA
5324,6,144,30,92.07,QUIMICA
5325,6,144,23,91.63,QUIMICA
5326,6,144,28,91.07,QUIMICA
5327,6,144,23,89.73,QUIMICA
5328,6,144,28,89.6,QUIMICA
5329,6,144,23,89.2,QUIMICA
5330,6,144,23,88.8,QUIMICA
5331,6,144,30,88.77,QUIMICA
5332,6,140,23,88.69,QUIMICA
5333,6,144,30,88.47,QUIMICA
5334,6,144,20,87.93,QUIMICA
5335,6,144,23,87.4,QUIMICA
5336,6,138,29,87.21,QUIMICA
5337,6,144,23,86.7,QUIMICA
5338,6,133,26,86.54,QUIMICA
5339,6,120,18,86.32,QUIMICA
5340,6,144,30,86.3,QUIMICA
5341,6,140,27,86.24,QUIMICA
5342,6,144,23,86.1,QUIMICA
5343,6,144,23,85.83,QUIMICA
5344,6,138,29,85.45,QUIMICA
5345,6,144,30,85.13,QUIMICA
5346,6,139,19,85.07,QUIMICA
5347,6,128,26,85.04,QUIMICA
5348,6,144,30,85.03,QUIMICA
5349,6,144,30,84.87,QUIMICA
5350,6,129,24,84.74,QUIMICA
5351,6,134,28,84.57,QUIMICA
5352,6,138,22,84.03,QUIMICA
5353,6,139,19,83.97,QUIMICA
5354,6,115,24,83.96,QUIMICA
5355,6,134,21,83.86,QUIMICA
5356,6,128,25,83.7,QUIMICA
5357,6,129,20,83.59,QUIMICA
5358,6,114,30,83.08,QUIMICA
5359,6,130,22,83,QUIMICA
5360,6,128,20,82.96,QUIMICA
5361,6,114,30,82.71,QUIMICA
5362,6,134,22,82.36,QUIMICA
5363,6,139,25,82.17,QUIMICA
5364,6,133,20,82.11,QUIMICA
5365,6,144,23,81.97,QUIMICA
5366,6,128,14,81.89,QUIMICA
5367,6,139,20,81.62,QUIMICA
5368,6,139,25,81.62,QUIMICA
5369,6,144,30,81.23,QUIMICA
5370,6,139,25,81.21,QUIMICA
5371,6,140,24,80.48,QUIMICA
5372,6,117,21,80.4,QUIMICA
5373,6,118,22,80.32,QUIMICA
5374,6,119,25,80,QUIMICA
5375,6,114,25,80,QUIMICA
5376,6,109,30,79.96,QUIMICA
5377,6,103,24,79.55,QUIMICA
5378,6,105,29,79.45,QUIMICA
5379,6,105,24,79.41,QUIMICA
5380,6,90,24,78.74,QUIMICA
5381,6,100,18,78.33,QUIMICA
5382,6,118,26,78.32,QUIMICA
5383,5,114,30,87.46,QUIMICA
5384,5,104,24,86.68,QUIMICA
5385,5,105,30,86.64,QUIMICA
5386,5,100,25,86.43,QUIMICA
5387,5,118,26,85.32,QUIMICA
5388,5,104,25,84.68,QUIMICA
5389,5,124,20,84.65,QUIMICA
5390,5,99,24,84.52,QUIMICA
5391,5,114,30,84.42,QUIMICA
5392,5,104,35,84.41,QUIMICA
5393,5,104,19,84.32,QUIMICA
5394,5,104,29,84.14,QUIMICA
5395,5,109,30,83.78,QUIMICA
5396,5,99,25,83.71,QUIMICA
5397,5,95,34,83.7,QUIMICA
5398,5,100,34,83.33,QUIMICA
5399,5,118,26,83.12,QUIMICA
5400,5,99,24,82.95,QUIMICA
5401,5,114,30,82.92,QUIMICA
5402,5,90,19,82.89,QUIMICA
5403,5,104,24,82.86,QUIMICA
5404,5,109,35,82.83,QUIMICA
5405,5,109,35,82.78,QUIMICA
5406,5,94,34,82.5,QUIMICA
5407,5,114,14,82.42,QUIMICA
5408,5,100,19,82.24,QUIMICA
5409,5,114,30,82.13,QUIMICA
5410,5,90,19,82,QUIMICA
5411,5,85,24,82,QUIMICA
5412,5,75,29,81.94,QUIMICA
5413,5,100,39,81.9,QUIMICA
5414,5,80,18,81.88,QUIMICA
5415,5,104,20,81.59,QUIMICA
5416,5,75,30,81.5,QUIMICA
5417,5,109,30,81.43,QUIMICA
5418,5,100,23,81.43,QUIMICA
5419,5,114,25,81.29,QUIMICA
5420,5,90,24,81.26,QUIMICA
5421,5,109,30,81,QUIMICA
5422,5,109,30,81,QUIMICA
5423,5,69,19,80.93,QUIMICA
5424,5,78,20,80.82,QUIMICA
5425,5,66,24,80.64,QUIMICA
5426,5,90,33,80.58,QUIMICA
5427,5,89,20,80.58,QUIMICA
5428,5,90,28,80.58,QUIMICA
5429,5,99,25,80.43,QUIMICA
5430,5,89,35,80.42,QUIMICA
5431,5,100,28,80.33,QUIMICA
5432,5,95,24,80.25,QUIMICA
5433,5,46,20,80.2,QUIMICA
5434,5,90,29,80.16,QUIMICA
5435,5,95,24,80.15,QUIMICA
5436,5,104,35,79.77,QUIMICA
5437,5,79,20,79.76,QUIMICA
5438,5,61,20,79.69,QUIMICA
5439,5,61,28,78.69,QUIMICA
5440,5,104,29,77.45,QUIMICA
5441,4,86,33,97.28,QUIMICA
5442,4,86,33,97.06,QUIMICA
5443,4,86,33,96,QUIMICA
5444,4,86,33,95.78,QUIMICA
5445,4,57,32,94.67,QUIMICA
5446,4,86,28,94.06,QUIMICA
5447,4,86,28,93.72,QUIMICA
5448,4,86,28,93.72,QUIMICA
5449,4,86,19,92.61,QUIMICA
5450,4,90,29,92.42,QUIMICA
5451,4,86,33,92.28,QUIMICA
5452,4,86,33,92.06,QUIMICA
5453,4,86,33,91.89,QUIMICA
5454,4,86,33,91.22,QUIMICA
5455,4,86,28,91.06,QUIMICA
5456,4,90,29,90.84,QUIMICA
5457,4,86,33,90.72,QUIMICA
5458,4,86,28,90.72,QUIMICA
5459,4,86,28,90.61,QUIMICA
5460,4,86,32,90.56,QUIMICA
5461,4,86,33,90.28,QUIMICA
5462,4,86,33,90.11,QUIMICA
5463,4,86,28,89.44,QUIMICA
5464,4,86,28,89.39,QUIMICA
5465,4,90,29,89.32,QUIMICA
5466,4,86,28,89.28,QUIMICA
5467,4,90,29,88.79,QUIMICA
5468,4,86,32,88.67,QUIMICA
5469,4,81,33,88.65,QUIMICA
5470,4,90,29,88.37,QUIMICA
5471,4,86,32,88.17,QUIMICA
5472,4,86,32,88.17,QUIMICA
5473,4,90,29,87.95,QUIMICA
5474,4,86,28,87.72,QUIMICA
5475,4,86,28,87.44,QUIMICA
5476,4,86,28,87.39,QUIMICA
5477,4,86,28,87.11,QUIMICA
5478,4,86,28,86.89,QUIMICA
5479,4,81,33,86.82,QUIMICA
5480,4,35,16,86.75,QUIMICA
5481,4,71,28,86.67,QUIMICA
5482,4,61,10,86.08,QUIMICA
5483,4,86,33,85.89,QUIMICA
5484,4,70,28,85.67,QUIMICA
5485,4,86,28,85.61,QUIMICA
5486,4,86,27,85.44,QUIMICA
5487,4,86,28,85.28,QUIMICA
5488,4,90,28,85.21,QUIMICA
5489,4,56,25,85,QUIMICA
5490,4,81,28,84.76,QUIMICA
5491,4,41,19,84.67,QUIMICA
5492,4,58,26,84.25,QUIMICA
5493,4,81,28,84.24,QUIMICA
5494,4,71,23,84.07,QUIMICA
5495,4,85,29,84,QUIMICA
5496,4,86,28,83.89,QUIMICA
5497,4,60,20,83.77,QUIMICA
5498,4,66,24,83.64,QUIMICA
5499,4,82,23,82.76,QUIMICA
5500,4,76,23,82.75,QUIMICA
5501,4,76,24,82.63,QUIMICA
5502,4,45,11,82.5,QUIMICA
5503,4,49,17,81.8,QUIMICA
5504,4,81,23,81,QUIMICA
5505,4,38,17,80,QUIMICA
5506,4,42,14,77.22,QUIMICA
5507,3,54,32,89.27,QUIMICA
5508,3,56,30,88.58,QUIMICA
5509,3,56,25,87.58,QUIMICA
5510,3,51,30,86.45,QUIMICA
5511,3,56,30,86.42,QUIMICA
5512,3,56,30,86.42,QUIMICA
5513,3,46,30,86.2,QUIMICA
5514,3,21,26,86,QUIMICA
5515,3,41,30,86,QUIMICA
5516,3,51,30,85.73,QUIMICA
5517,3,56,30,85.67,QUIMICA
5518,3,56,34,85,QUIMICA
5519,3,56,30,85,QUIMICA
5520,3,56,30,84.92,QUIMICA
5521,3,51,30,84.55,QUIMICA
5522,3,51,30,84.55,QUIMICA
5523,3,51,30,84.45,QUIMICA
5524,3,56,30,84.42,QUIMICA
5525,3,56,30,84.33,QUIMICA
5526,3,46,30,84.3,QUIMICA
5527,3,51,30,84.09,QUIMICA
5528,3,51,30,84,QUIMICA
5529,3,56,25,83.92,QUIMICA
5530,3,56,30,83.67,QUIMICA
5531,3,30,26,83,QUIMICA
5532,3,56,30,82.58,QUIMICA
5533,3,53,30,82.45,QUIMICA
5534,3,50,25,82.36,QUIMICA
5535,3,25,26,82.33,QUIMICA
5536,3,41,30,82.11,QUIMICA
5537,3,25,30,81.83,QUIMICA
5538,3,32,23,81.57,QUIMICA
5539,3,56,25,81.33,QUIMICA
5540,3,46,25,81.2,QUIMICA
5541,3,40,31,80.78,QUIMICA
5542,3,50,30,80.36,QUIMICA
5543,3,30,25,79.86,QUIMICA
5544,3,41,30,79.44,QUIMICA
5545,3,52,34,79.09,QUIMICA
5546,3,46,30,78.9,QUIMICA
5547,3,25,21,76.5,QUIMICA
5548,2,0,25,100,QUIMICA
5549,2,3,31,98,QUIMICA
5550,2,25,31,97.43,QUIMICA
5551,2,25,31,97.14,QUIMICA
5552,2,25,31,96.71,QUIMICA
5553,2,20,26,96.5,QUIMICA
5554,2,25,31,96.43,QUIMICA
5555,2,25,31,95.29,QUIMICA
5556,2,20,31,95,QUIMICA
5557,2,20,31,94.5,QUIMICA
5558,2,25,31,94.43,QUIMICA
5559,2,25,31,94.43,QUIMICA
5560,2,20,31,94.33,QUIMICA
5561,2,25,31,94.29,QUIMICA
5562,2,25,31,94.14,QUIMICA
5563,2,25,31,94,QUIMICA
5564,2,25,31,94,QUIMICA
5565,2,20,31,93.67,QUIMICA
5566,2,25,31,93.57,QUIMICA
5567,2,25,31,92.71,QUIMICA
5568,2,25,31,92.71,QUIMICA
5569,2,25,31,92.43,QUIMICA
5570,2,25,31,92.43,QUIMICA
5571,2,25,31,92.43,QUIMICA
5572,2,25,31,92.29,QUIMICA
5573,2,25,31,92.29,QUIMICA
5574,2,25,31,92.14,QUIMICA
5575,2,25,31,92.14,QUIMICA
5576,2,25,31,91.71,QUIMICA
5577,2,20,31,91.67,QUIMICA
5578,2,25,31,91.67,QUIMICA
5579,2,25,31,91.57,QUIMICA
5580,2,20,31,91.5,QUIMICA
5581,2,20,31,91.33,QUIMICA
5582,2,25,31,91.14,QUIMICA
5583,2,20,31,91,QUIMICA
5584,2,20,31,91,QUIMICA
5585,2,25,31,91,QUIMICA
5586,2,25,31,91,QUIMICA
5587,2,20,31,90.67,QUIMICA
5588,2,25,31,90.29,QUIMICA
5589,2,25,31,90.14,QUIMICA
5590,2,25,31,90,QUIMICA
5591,2,16,24,90,QUIMICA
5592,2,16,31,89.8,QUIMICA
5593,2,20,31,89.33,QUIMICA
5594,2,25,31,89.29,QUIMICA
5595,2,25,31,89.29,QUIMICA
5596,2,16,25,89.25,QUIMICA
5597,2,20,26,89.17,QUIMICA
5598,2,25,31,88.86,QUIMICA
5599,2,21,31,88.83,QUIMICA
5600,2,25,31,88.71,QUIMICA
5601,2,25,31,88.71,QUIMICA
5602,2,25,31,88.71,QUIMICA
5603,2,25,31,88.57,QUIMICA
5604,2,25,31,88,QUIMICA
5605,2,16,21,88,QUIMICA
5606,2,25,31,88,QUIMICA
5607,2,20,31,87.8,QUIMICA
5608,2,25,31,87.71,QUIMICA
5609,2,25,31,87.71,QUIMICA
5610,2,25,31,87.57,QUIMICA
5611,2,25,31,87.43,QUIMICA
5612,2,25,31,87.43,QUIMICA
5613,2,20,31,87.33,QUIMICA
5614,2,25,31,86.86,QUIMICA
5615,2,20,31,86.8,QUIMICA
5616,2,20,26,86.33,QUIMICA
5617,2,25,31,85.43,QUIMICA
5618,2,25,31,85.43,QUIMICA
5619,2,25,31,85.43,QUIMICA
5620,2,20,26,85.17,QUIMICA
5621,2,20,26,84.83,QUIMICA
5622,2,20,25,84.5,QUIMICA
5623,2,25,31,84.14,QUIMICA
5624,2,15,30,83,QUIMICA
5625,2,25,31,82.86,QUIMICA
5626,2,16,25,80.2,QUIMICA
5627,2,21,26,79.83,QUIMICA
5628,2,13,22,75,QUIMICA
5629,2,,27,0,QUIMICA
5630,1,,25,0,QUIMICA
5631,1,,22,0,QUIMICA
5632,1,,25,0,QUIMICA
5633,1,,25,0,QUIMICA
5634,1,,25,0,QUIMICA
5635,1,,25,0,QUIMICA
5636,1,,25,0,QUIMICA
5637,1,,25,0,QUIMICA
5638,1,,25,0,QUIMICA
5639,1,,25,0,QUIMICA
5640,1,,25,0,QUIMICA
5641,1,,25,0,QUIMICA
5642,1,,25,0,QUIMICA
5643,1,,25,0,QUIMICA
5644,1,,25,0,QUIMICA
5645,1,,25,0,QUIMICA
5646,1,,25,0,QUIMICA
5647,1,,25,0,QUIMICA
5648,1,,25,0,QUIMICA
5649,1,,25,0,QUIMICA
5650,1,,25,0,QUIMICA
5651,1,,25,0,QUIMICA
5652,1,,25,0,QUIMICA
5653,1,,26,0,QUIMICA
5654,1,,25,0,QUIMICA
5655,1,,25,0,QUIMICA
5656,1,,25,0,QUIMICA
5657,1,,25,0,QUIMICA
5658,1,,25,0,QUIMICA
5659,1,,25,0,QUIMICA
5660,1,,25,0,QUIMICA
5661,1,,25,0,QUIMICA
5662,1,,25,0,QUIMICA
5663,1,,25,0,QUIMICA
5664,1,,25,0,QUIMICA
5665,1,,25,0,QUIMICA
5666,1,,25,0,QUIMICA
5667,1,,25,0,QUIMICA
5668,1,,25,0,QUIMICA
5669,1,,25,0,QUIMICA
5670,1,,25,0,QUIMICA
5671,1,,25,0,QUIMICA
5672,1,,25,0,QUIMICA
5673,1,,25,0,QUIMICA
5674,1,,25,0,QUIMICA
5675,1,,25,0,QUIMICA
5676,1,,25,0,QUIMICA
5677,1,,25,0,QUIMICA
5678,1,,25,0,QUIMICA
5679,1,,25,0,QUIMICA
5680,14,235,15,85.65,SISTEMAS
5681,14,197,38,84.23,SISTEMAS
5682,14,216,29,80.66,SISTEMAS
5683,13,240,10,87.73,SISTEMAS
5684,13,215,14,84.7,SISTEMAS
5685,13,250,10,83.55,SISTEMAS
5686,13,218,27,80.11,SISTEMAS
5687,13,216,19,79.57,SISTEMAS
5688,13,193,39,77.38,SISTEMAS
5689,12,245,10,88.88,SISTEMAS
5690,12,226,9,88.22,SISTEMAS
5691,12,235,10,87.49,SISTEMAS
5692,12,250,10,86.92,SISTEMAS
5693,12,245,10,85.04,SISTEMAS
5694,12,250,10,84.04,SISTEMAS
5695,12,226,9,83.55,SISTEMAS
5696,12,215,15,82.51,SISTEMAS
5697,11,240,15,87.61,SISTEMAS
5698,11,240,10,87.33,SISTEMAS
5699,11,250,10,87.02,SISTEMAS
5700,11,236,4,85.59,SISTEMAS
5701,11,222,19,85.21,SISTEMAS
5702,11,207,28,85.11,SISTEMAS
5703,11,227,18,84.61,SISTEMAS
5704,11,174,4,84.32,SISTEMAS
5705,11,226,24,84.29,SISTEMAS
5706,11,153,31,84.29,SISTEMAS
5707,11,172,20,84.29,SISTEMAS
5708,11,203,38,83.73,SISTEMAS
5709,11,231,9,81.58,SISTEMAS
5710,10,250,10,97.19,SISTEMAS
5711,10,250,10,93.89,SISTEMAS
5712,10,250,10,93.49,SISTEMAS
5713,10,240,10,93.08,SISTEMAS
5714,10,250,10,92.36,SISTEMAS
5715,10,240,10,91.52,SISTEMAS
5716,10,250,10,91.38,SISTEMAS
5717,10,250,10,91.19,SISTEMAS
5718,10,250,10,90.7,SISTEMAS
5719,10,240,10,90.67,SISTEMAS
5720,10,240,10,90.52,SISTEMAS
5721,10,240,10,90.37,SISTEMAS
5722,10,230,5,90.34,SISTEMAS
5723,10,240,10,89.33,SISTEMAS
5724,10,240,10,89.21,SISTEMAS
5725,10,236,14,88.53,SISTEMAS
5726,10,240,10,88.37,SISTEMAS
5727,10,235,10,87.73,SISTEMAS
5728,10,235,15,87.69,SISTEMAS
5729,10,225,20,87.57,SISTEMAS
5730,10,240,10,87.4,SISTEMAS
5731,10,250,10,87.38,SISTEMAS
5732,10,250,10,87.3,SISTEMAS
5733,10,220,15,87.21,SISTEMAS
5734,10,235,5,86.73,SISTEMAS
5735,10,235,10,86.53,SISTEMAS
5736,10,245,10,86.5,SISTEMAS
5737,10,240,10,86.4,SISTEMAS
5738,10,221,29,86.25,SISTEMAS
5739,10,245,10,85.62,SISTEMAS
5740,10,235,15,85.53,SISTEMAS
5741,10,196,35,84.79,SISTEMAS
5742,10,212,33,84.74,SISTEMAS
5743,10,202,20,84.64,SISTEMAS
5744,10,240,10,84.58,SISTEMAS
5745,10,208,32,83.69,SISTEMAS
5746,10,217,14,83.6,SISTEMAS
5747,10,169,24,83.24,SISTEMAS
5748,10,213,32,82.33,SISTEMAS
5749,10,227,13,81.92,SISTEMAS
5750,10,216,24,81.4,SISTEMAS
5751,10,190,34,81.32,SISTEMAS
5752,10,154,33,81.32,SISTEMAS
5753,10,219,26,80.13,SISTEMAS
5754,10,149,14,79.88,SISTEMAS
5755,9,231,9,95.52,SISTEMAS
5756,9,236,14,94.2,SISTEMAS
5757,9,231,9,93.52,SISTEMAS
5758,9,231,9,91.86,SISTEMAS
5759,9,190,27,89.29,SISTEMAS
5760,9,223,22,87.71,SISTEMAS
5761,9,217,33,86.4,SISTEMAS
5762,9,184,26,85.97,SISTEMAS
5763,9,198,36,85.6,SISTEMAS
5764,9,218,32,85.57,SISTEMAS
5765,9,209,31,85.09,SISTEMAS
5766,9,217,33,84.7,SISTEMAS
5767,9,217,33,84.26,SISTEMAS
5768,9,178,33,83.87,SISTEMAS
5769,9,160,21,83.71,SISTEMAS
5770,9,211,34,83.67,SISTEMAS
5771,9,166,27,83.17,SISTEMAS
5772,9,187,39,83.12,SISTEMAS
5773,9,140,28,82.19,SISTEMAS
5774,9,163,28,81.97,SISTEMAS
5775,9,189,18,81.95,SISTEMAS
5776,9,143,26,79.87,SISTEMAS
5777,9,144,14,79.84,SISTEMAS
5778,9,157,28,79.8,SISTEMAS
5779,9,100,19,78.86,SISTEMAS
5780,9,114,22,77.32,SISTEMAS
5781,8,209,37,95.58,SISTEMAS
5782,8,209,41,93.96,SISTEMAS
5783,8,209,37,93.13,SISTEMAS
5784,8,209,37,92.38,SISTEMAS
5785,8,209,41,90.11,SISTEMAS
5786,8,204,37,89.89,SISTEMAS
5787,8,204,37,89.61,SISTEMAS
5788,8,209,41,89.47,SISTEMAS
5789,8,209,37,89.18,SISTEMAS
5790,8,209,37,88.47,SISTEMAS
5791,8,204,37,88.41,SISTEMAS
5792,8,209,37,88.22,SISTEMAS
5793,8,209,41,88.16,SISTEMAS
5794,8,209,37,88.02,SISTEMAS
5795,8,199,37,87.49,SISTEMAS
5796,8,205,41,87.43,SISTEMAS
5797,8,199,37,87.23,SISTEMAS
5798,8,184,24,86.8,SISTEMAS
5799,8,209,41,86.78,SISTEMAS
5800,8,204,37,86.48,SISTEMAS
5801,8,170,34,86.41,SISTEMAS
5802,8,199,41,86.33,SISTEMAS
5803,8,165,32,85.92,SISTEMAS
5804,8,209,37,85.47,SISTEMAS
5805,8,187,34,85.39,SISTEMAS
5806,8,204,41,85.32,SISTEMAS
5807,8,182,34,85.2,SISTEMAS
5808,8,199,23,84.7,SISTEMAS
5809,8,209,37,84.53,SISTEMAS
5810,8,204,42,84.07,SISTEMAS
5811,8,174,36,83.89,SISTEMAS
5812,8,164,24,83.58,SISTEMAS
5813,8,154,31,83.56,SISTEMAS
5814,8,194,24,83.43,SISTEMAS
5815,8,204,41,82.95,SISTEMAS
5816,8,121,23,82.93,SISTEMAS
5817,8,195,33,82.74,SISTEMAS
5818,8,151,27,82.73,SISTEMAS
5819,8,155,22,82.5,SISTEMAS
5820,8,128,25,82.29,SISTEMAS
5821,8,199,28,82.02,SISTEMAS
5822,8,188,38,81.78,SISTEMAS
5823,8,150,14,81.15,SISTEMAS
5824,8,161,22,81.09,SISTEMAS
5825,8,185,36,80.95,SISTEMAS
5826,8,141,18,80.52,SISTEMAS
5827,8,127,24,80.43,SISTEMAS
5828,8,136,29,80.23,SISTEMAS
5829,8,150,28,80.03,SISTEMAS
5830,8,93,17,77.1,SISTEMAS
5831,7,138,35,86.6,SISTEMAS
5832,7,165,34,84.78,SISTEMAS
5833,7,164,24,84.28,SISTEMAS
5834,7,170,34,84.19,SISTEMAS
5835,7,169,35,83.78,SISTEMAS
5836,7,170,28,83.76,SISTEMAS
5837,7,141,23,83.45,SISTEMAS
5838,7,164,24,83.44,SISTEMAS
5839,7,146,33,82.88,SISTEMAS
5840,7,149,29,82.82,SISTEMAS
5841,7,155,34,82.62,SISTEMAS
5842,7,149,25,82.27,SISTEMAS
5843,7,104,27,82.09,SISTEMAS
5844,7,151,29,81.82,SISTEMAS
5845,7,91,14,81.5,SISTEMAS
5846,7,146,30,81.34,SISTEMAS
5847,7,165,34,81.19,SISTEMAS
5848,7,143,29,80.94,SISTEMAS
5849,7,175,34,80.71,SISTEMAS
5850,7,154,25,79.76,SISTEMAS
5851,7,118,18,78.92,SISTEMAS
5852,7,88,20,77,SISTEMAS
5853,7,85,24,76.79,SISTEMAS
5854,6,137,28,95.7,SISTEMAS
5855,6,137,28,95.07,SISTEMAS
5856,6,141,28,95.06,SISTEMAS
5857,6,151,19,94.82,SISTEMAS
5858,6,141,33,94.77,SISTEMAS
5859,6,137,28,94.53,SISTEMAS
5860,6,142,28,93.94,SISTEMAS
5861,6,132,28,93.48,SISTEMAS
5862,6,137,28,93.3,SISTEMAS
5863,6,137,28,93.23,SISTEMAS
5864,6,137,33,93.17,SISTEMAS
5865,6,142,28,92.23,SISTEMAS
5866,6,141,28,91.29,SISTEMAS
5867,6,142,28,91.13,SISTEMAS
5868,6,137,28,90.9,SISTEMAS
5869,6,141,33,90.87,SISTEMAS
5870,6,137,33,90.6,SISTEMAS
5871,6,137,28,90.57,SISTEMAS
5872,6,141,24,90.39,SISTEMAS
5873,6,141,28,89.52,SISTEMAS
5874,6,146,29,89.5,SISTEMAS
5875,6,136,28,88.23,SISTEMAS
5876,6,133,27,88.21,SISTEMAS
5877,6,138,28,87.77,SISTEMAS
5878,6,109,29,87.42,SISTEMAS
5879,6,132,32,87.41,SISTEMAS
5880,6,138,33,86.9,SISTEMAS
5881,6,127,28,86.79,SISTEMAS
5882,6,142,28,86.77,SISTEMAS
5883,6,137,29,86.7,SISTEMAS
5884,6,137,33,86.6,SISTEMAS
5885,6,138,28,85.83,SISTEMAS
5886,6,137,28,85.23,SISTEMAS
5887,6,128,32,84.93,SISTEMAS
5888,6,137,32,84.27,SISTEMAS
5889,6,104,27,83.39,SISTEMAS
5890,6,117,33,83.15,SISTEMAS
5891,6,115,26,81.6,SISTEMAS
5892,6,55,10,77.75,SISTEMAS
5893,5,112,25,90.5,SISTEMAS
5894,5,112,25,89.58,SISTEMAS
5895,5,75,27,89.25,SISTEMAS
5896,5,97,26,88.86,SISTEMAS
5897,5,102,30,88.82,SISTEMAS
5898,5,97,31,88,SISTEMAS
5899,5,112,25,87.71,SISTEMAS
5900,5,97,26,87.43,SISTEMAS
5901,5,97,31,87.29,SISTEMAS
5902,5,97,31,86.19,SISTEMAS
5903,5,97,25,85.52,SISTEMAS
5904,5,102,25,85.05,SISTEMAS
5905,5,98,29,84.62,SISTEMAS
5906,5,102,30,84.59,SISTEMAS
5907,5,107,25,84.43,SISTEMAS
5908,5,107,25,84.13,SISTEMAS
5909,5,92,31,84.05,SISTEMAS
5910,5,97,31,83.43,SISTEMAS
5911,5,98,35,83.38,SISTEMAS
5912,5,93,29,83.15,SISTEMAS
5913,5,102,25,83.05,SISTEMAS
5914,5,84,30,82.89,SISTEMAS
5915,5,105,19,82.78,SISTEMAS
5916,5,112,25,82.71,SISTEMAS
5917,5,70,18,82.13,SISTEMAS
5918,5,112,25,81.96,SISTEMAS
5919,5,70,18,81.87,SISTEMAS
5920,5,97,31,81.81,SISTEMAS
5921,5,83,26,81.67,SISTEMAS
5922,5,112,25,81.46,SISTEMAS
5923,5,74,19,81.25,SISTEMAS
5924,5,93,26,81.15,SISTEMAS
5925,5,82,29,81.06,SISTEMAS
5926,5,102,26,80.82,SISTEMAS
5927,5,83,22,80.78,SISTEMAS
5928,5,45,19,80.7,SISTEMAS
5929,5,98,25,80,SISTEMAS
